order_id,order_date,category,sub_category,region,sales
CA-2018-159464,18/05/2018,Office Supplies,Appliances,South,17.24
CA-2018-159464,18/05/2018,Furniture,Bookcases,South,302.94
CA-2018-159464,18/05/2018,Technology,Phones,South,34.75
CA-2018-159464,18/05/2018,Office Supplies,Binders,South,113.94
CA-2018-159464,18/05/2018,Technology,Phones,South,55.98
US-2018-103226,22/09/2018,Office Supplies,Paper,West,27.18
CA-2018-119452,21/03/2018,Furniture,Chairs,Central,1805.88
CA-2018-147725,14/09/2018,Office Supplies,Art,East,70.95
CA-2017-168893,03/11/2017,Office Supplies,Fasteners,South,20.0
CA-2017-168893,03/11/2017,Office Supplies,Art,South,7.98
CA-2017-168893,03/11/2017,Furniture,Furnishings,South,24.1
CA-2017-168893,03/11/2017,Office Supplies,Art,South,8.75
CA-2017-168893,03/11/2017,Furniture,Tables,South,842.94
CA-2017-163398,03/05/2017,Office Supplies,Binders,Central,2.182
CA-2017-163398,03/05/2017,Office Supplies,Art,Central,27.384
CA-2017-163398,03/05/2017,Office Supplies,Appliances,Central,26.406
CA-2017-162726,27/12/2017,Office Supplies,Paper,Central,10.368
CA-2017-162726,27/12/2017,Office Supplies,Paper,Central,23.68
US-2017-111290,22/07/2017,Technology,Accessories,Central,109.95
US-2017-111290,22/07/2017,Office Supplies,Storage,Central,965.85
US-2017-111290,22/07/2017,Office Supplies,Art,Central,29.2
US-2017-111290,22/07/2017,Office Supplies,Paper,Central,32.4
US-2015-147704,16/11/2015,Office Supplies,Envelopes,Central,78.35
US-2015-147704,16/11/2015,Office Supplies,Paper,Central,31.68
US-2015-147704,16/11/2015,Office Supplies,Binders,Central,29.12
US-2015-147704,16/11/2015,Office Supplies,Storage,Central,169.45
CA-2016-121965,19/06/2016,Furniture,Furnishings,West,12.56
CA-2016-121965,19/06/2016,Office Supplies,Paper,West,6.48
CA-2016-121965,19/06/2016,Office Supplies,Envelopes,West,186.69
CA-2017-147137,04/07/2017,Furniture,Furnishings,West,25.4
CA-2017-147137,04/07/2017,Office Supplies,Envelopes,West,43.96
CA-2017-147137,04/07/2017,Furniture,Bookcases,West,1279.165
CA-2017-147137,04/07/2017,Office Supplies,Storage,West,27.92
US-2016-146745,03/09/2016,Furniture,Chairs,West,129.568
US-2016-146745,03/09/2016,Office Supplies,Binders,West,6.368
CA-2018-115175,07/08/2018,Office Supplies,Paper,West,244.55
CA-2018-105851,13/03/2018,Office Supplies,Supplies,West,1332.496
US-2018-125717,28/09/2018,Furniture,Furnishings,West,32.776
US-2018-125717,28/09/2018,Office Supplies,Storage,West,147.184
US-2018-125717,28/09/2018,Technology,Accessories,West,54.384
US-2018-125717,28/09/2018,Office Supplies,Binders,West,76.776
US-2018-125717,28/09/2018,Office Supplies,Paper,West,14.352
US-2018-125717,28/09/2018,Office Supplies,Appliances,West,209.792
CA-2016-163895,07/08/2016,Office Supplies,Binders,West,3.304
CA-2018-168641,24/11/2018,Office Supplies,Art,East,16.38
CA-2018-168641,24/11/2018,Office Supplies,Envelopes,East,167.96
CA-2018-168641,24/11/2018,Furniture,Bookcases,East,321.568
CA-2018-168641,24/11/2018,Office Supplies,Paper,East,12.96
CA-2018-156895,08/05/2018,Furniture,Chairs,East,128.058
CA-2018-121300,29/09/2018,Furniture,Chairs,East,63.686
CA-2018-121300,29/09/2018,Technology,Accessories,East,239.976
CA-2018-121300,29/09/2018,Furniture,Tables,East,344.22
CA-2018-121300,29/09/2018,Office Supplies,Paper,East,15.552
CA-2018-121300,29/09/2018,Furniture,Furnishings,East,21.248
CA-2018-121300,29/09/2018,Office Supplies,Paper,East,8.448
CA-2018-130211,22/10/2018,Office Supplies,Storage,Central,333.09
CA-2018-130211,22/10/2018,Furniture,Tables,Central,248.98
CA-2015-147235,24/03/2015,Office Supplies,Paper,East,24.9
CA-2017-109365,03/11/2017,Office Supplies,Fasteners,West,15.26
CA-2017-109365,03/11/2017,Office Supplies,Appliances,West,43.32
CA-2017-109365,03/11/2017,Office Supplies,Binders,West,43.584
CA-2017-109365,03/11/2017,Office Supplies,Paper,West,116.28
CA-2017-109365,03/11/2017,Office Supplies,Binders,West,9.296
CA-2017-109365,03/11/2017,Office Supplies,Paper,West,19.44
CA-2017-109365,03/11/2017,Office Supplies,Paper,West,314.55
CA-2016-162621,05/09/2016,Office Supplies,Binders,Central,16.27
CA-2016-162621,05/09/2016,Office Supplies,Supplies,Central,69.12
CA-2016-162621,05/09/2016,Office Supplies,Binders,Central,4.47
CA-2018-105921,14/08/2018,Furniture,Tables,West,418.296
CA-2015-150798,01/12/2015,Technology,Copiers,East,659.988
CA-2015-150798,01/12/2015,Furniture,Furnishings,East,8.128
CA-2015-150798,01/12/2015,Office Supplies,Paper,East,36.288
CA-2015-150798,01/12/2015,Furniture,Chairs,East,909.72
CA-2018-112753,18/06/2018,Furniture,Bookcases,West,917.9235
CA-2018-112753,18/06/2018,Office Supplies,Paper,West,38.88
CA-2018-155075,02/12/2018,Office Supplies,Binders,East,631.176
CA-2015-103401,21/11/2015,Office Supplies,Paper,West,12.96
CA-2017-124814,10/04/2017,Office Supplies,Paper,West,12.96
CA-2017-124814,10/04/2017,Office Supplies,Binders,West,23.2
CA-2015-116757,30/06/2015,Office Supplies,Paper,Central,25.92
CA-2015-116757,30/06/2015,Office Supplies,Fasteners,Central,21.312
US-2015-138247,24/12/2015,Technology,Phones,West,173.656
US-2015-138247,24/12/2015,Office Supplies,Appliances,West,361.96
US-2015-138247,24/12/2015,Technology,Accessories,West,62.85
US-2015-138247,24/12/2015,Technology,Phones,West,818.376
US-2015-138247,24/12/2015,Office Supplies,Storage,West,20.34
US-2015-138247,24/12/2015,Furniture,Furnishings,West,23.99
CA-2018-167003,23/05/2018,Furniture,Tables,West,171.288
CA-2017-119935,10/11/2017,Furniture,Furnishings,Central,37.3
CA-2017-119935,10/11/2017,Office Supplies,Binders,Central,81.96
CA-2017-118969,02/10/2017,Office Supplies,Binders,West,54.792
CA-2017-145240,06/09/2017,Office Supplies,Storage,Central,10.784
CA-2017-120873,27/10/2017,Furniture,Chairs,South,290.98
US-2018-111920,22/10/2018,Office Supplies,Art,Central,36.44
US-2017-128678,15/09/2017,Office Supplies,Paper,West,21.4
US-2017-128678,15/09/2017,Office Supplies,Binders,West,48.664
CA-2017-101385,25/09/2017,Office Supplies,Art,West,16.56
CA-2018-107167,10/06/2018,Office Supplies,Storage,South,1347.52
CA-2015-109491,20/02/2015,Technology,Accessories,Central,62.31
CA-2015-109491,20/02/2015,Furniture,Furnishings,Central,20.32
CA-2018-105445,20/02/2018,Office Supplies,Fasteners,West,9.432
CA-2015-107454,02/11/2015,Office Supplies,Labels,East,34.86
CA-2015-107454,02/11/2015,Furniture,Furnishings,East,89.34
US-2018-105046,17/07/2018,Technology,Phones,East,269.98
US-2018-105046,17/07/2018,Office Supplies,Paper,East,99.9
US-2018-105046,17/07/2018,Furniture,Furnishings,East,39.08
CA-2018-152856,08/09/2018,Technology,Accessories,East,116.832
CA-2017-134691,14/11/2017,Office Supplies,Binders,Central,2.296
CA-2017-118759,14/11/2017,Furniture,Chairs,East,408.006
CA-2017-118759,14/11/2017,Office Supplies,Storage,East,40.44
CA-2015-140403,10/10/2015,Furniture,Chairs,West,122.352
CA-2015-140403,10/10/2015,Office Supplies,Envelopes,West,15.28
CA-2016-163104,19/03/2016,Office Supplies,Paper,West,11.96
CA-2018-138464,08/07/2018,Furniture,Furnishings,West,15.84
CA-2018-138464,08/07/2018,Office Supplies,Binders,West,86.376
CA-2018-138464,08/07/2018,Office Supplies,Art,West,18.24
CA-2018-138464,08/07/2018,Office Supplies,Art,West,13.12
CA-2016-104129,27/02/2016,Technology,Phones,East,105.98
CA-2016-104129,27/02/2016,Furniture,Tables,East,493.92
US-2018-132206,16/06/2018,Office Supplies,Binders,Central,5.936
CA-2018-113474,30/03/2018,Office Supplies,Envelopes,Central,325.86
CA-2016-126557,12/07/2016,Furniture,Chairs,Central,383.607
CA-2016-126557,12/07/2016,Technology,Phones,Central,148.48
CA-2016-126557,12/07/2016,Technology,Phones,Central,537.544
CA-2016-126557,12/07/2016,Office Supplies,Binders,Central,1.928
CA-2016-126557,12/07/2016,Office Supplies,Art,Central,6.912
CA-2016-126557,12/07/2016,Furniture,Furnishings,Central,7.76
CA-2016-126557,12/07/2016,Technology,Phones,Central,659.168
US-2018-107636,30/04/2018,Office Supplies,Labels,East,5.76
US-2015-165862,13/07/2015,Furniture,Tables,West,351.216
US-2015-106334,27/12/2015,Furniture,Chairs,West,230.28
US-2015-106334,27/12/2015,Office Supplies,Paper,West,12.84
CA-2017-101448,27/02/2017,Office Supplies,Binders,Central,56.82
CA-2016-130218,23/03/2016,Office Supplies,Fasteners,South,31.56
CA-2016-130218,23/03/2016,Office Supplies,Storage,South,27.92
US-2018-117331,21/10/2018,Office Supplies,Binders,West,8.559
CA-2015-127383,31/12/2015,Office Supplies,Envelopes,Central,49.568
CA-2015-110219,05/05/2015,Furniture,Chairs,Central,127.869
CA-2016-118871,04/12/2016,Office Supplies,Envelopes,West,271.44
CA-2016-118871,04/12/2016,Technology,Phones,West,110.352
CA-2016-118871,04/12/2016,Furniture,Furnishings,West,36.4
CA-2018-129490,26/09/2018,Furniture,Chairs,South,419.136
CA-2015-101175,09/12/2015,Office Supplies,Storage,West,100.704
US-2018-149510,03/12/2018,Office Supplies,Appliances,South,45.216
US-2018-149510,03/12/2018,Office Supplies,Binders,South,28.782
US-2018-149510,03/12/2018,Office Supplies,Paper,South,24.448
CA-2016-111990,08/11/2016,Office Supplies,Binders,Central,10.476
CA-2015-169460,19/04/2015,Furniture,Furnishings,West,76.14
US-2016-152128,25/05/2016,Office Supplies,Art,Central,21.24
US-2016-152128,25/05/2016,Office Supplies,Binders,Central,127.96
CA-2018-126662,17/07/2018,Technology,Copiers,West,479.984
CA-2017-139395,12/12/2017,Technology,Phones,Central,657.93
CA-2017-139395,12/12/2017,Furniture,Furnishings,Central,33.48
CA-2017-139395,12/12/2017,Office Supplies,Art,Central,13.9
CA-2017-139395,12/12/2017,Office Supplies,Storage,Central,26.86
US-2015-121734,11/04/2015,Office Supplies,Binders,West,9.584
CA-2016-110947,09/06/2016,Office Supplies,Binders,South,113.1
US-2015-150126,27/07/2015,Office Supplies,Paper,East,65.78
CA-2016-164427,31/07/2016,Technology,Accessories,South,239.7
CA-2017-120250,19/09/2017,Furniture,Furnishings,East,25.632
CA-2017-121993,10/06/2017,Office Supplies,Labels,East,23.616
US-2017-100405,26/08/2017,Office Supplies,Art,West,8.26
US-2018-163790,02/11/2018,Office Supplies,Envelopes,West,76.58
US-2018-163790,02/11/2018,Office Supplies,Art,West,8.8
US-2018-163790,02/11/2018,Office Supplies,Binders,West,590.352
US-2018-163790,02/11/2018,Office Supplies,Fasteners,West,5.58
US-2018-163790,02/11/2018,Furniture,Furnishings,West,25.02
US-2018-163790,02/11/2018,Office Supplies,Storage,West,452.55
CA-2017-129868,26/12/2017,Office Supplies,Supplies,West,17.76
CA-2017-129868,26/12/2017,Technology,Phones,West,302.384
CA-2017-129868,26/12/2017,Furniture,Chairs,West,146.352
CA-2017-129868,26/12/2017,Office Supplies,Appliances,West,7.9
CA-2017-129868,26/12/2017,Furniture,Tables,West,902.712
CA-2017-129868,26/12/2017,Office Supplies,Art,West,53.97
CA-2017-140564,05/12/2017,Office Supplies,Art,East,33.92
US-2018-169502,28/08/2018,Office Supplies,Supplies,Central,21.81
US-2018-169502,28/08/2018,Office Supplies,Appliances,Central,91.6
CA-2016-146948,16/07/2016,Furniture,Chairs,East,150.98
CA-2016-146948,16/07/2016,Office Supplies,Envelopes,East,137.25
CA-2016-146948,16/07/2016,Office Supplies,Fasteners,East,11.52
US-2016-113327,26/05/2016,Office Supplies,Paper,South,18.272
US-2016-113327,26/05/2016,Office Supplies,Paper,South,153.728
US-2016-113327,26/05/2016,Office Supplies,Envelopes,South,12.224
US-2016-113327,26/05/2016,Technology,Accessories,South,167.944
CA-2016-135020,28/05/2016,Technology,Phones,East,45.99
CA-2016-135020,28/05/2016,Office Supplies,Storage,East,535.41
CA-2016-135020,28/05/2016,Office Supplies,Binders,East,6.096
CA-2016-135020,28/05/2016,Office Supplies,Paper,East,45.36
US-2018-141852,09/11/2018,Furniture,Furnishings,West,47.12
CA-2017-109407,24/01/2017,Office Supplies,Binders,South,31.36
US-2017-165953,31/12/2017,Office Supplies,Art,South,47.616
US-2017-165953,31/12/2017,Office Supplies,Paper,South,23.48
CA-2017-144540,05/09/2017,Office Supplies,Appliances,Central,62.79
CA-2017-144540,05/09/2017,Office Supplies,Fasteners,Central,28.44
CA-2016-159863,04/09/2016,Technology,Accessories,Central,134.376
CA-2016-117800,21/09/2016,Technology,Phones,East,589.9
CA-2016-117800,21/09/2016,Furniture,Chairs,East,542.94
CA-2018-145219,24/12/2018,Technology,Copiers,West,2879.952
CA-2018-145219,24/12/2018,Office Supplies,Binders,West,90.48
CA-2016-161214,05/10/2016,Office Supplies,Storage,East,77.55
CA-2018-147228,09/09/2018,Office Supplies,Supplies,South,8.832
CA-2018-147228,09/09/2018,Office Supplies,Paper,South,177.536
CA-2018-147228,09/09/2018,Office Supplies,Storage,South,258.48
CA-2018-147228,09/09/2018,Furniture,Furnishings,South,14.136
CA-2017-101336,13/11/2017,Office Supplies,Storage,East,77.55
CA-2017-101336,13/11/2017,Office Supplies,Storage,East,24.88
CA-2017-101336,13/11/2017,Office Supplies,Art,East,140.75
CA-2017-101336,13/11/2017,Office Supplies,Storage,East,36.63
US-2016-126235,15/10/2016,Furniture,Furnishings,Central,17.14
CA-2018-168396,03/08/2018,Office Supplies,Labels,West,51.75
CA-2018-168396,03/08/2018,Furniture,Furnishings,West,123.96
CA-2016-130456,21/08/2016,Furniture,Bookcases,West,586.398
CA-2016-130456,21/08/2016,Office Supplies,Storage,West,80.98
CA-2018-116288,12/03/2018,Office Supplies,Storage,West,242.94
CA-2018-168228,27/04/2018,Office Supplies,Art,West,123.92
CA-2018-168228,27/04/2018,Office Supplies,Art,West,12.39
CA-2018-168228,27/04/2018,Office Supplies,Art,West,47.3
CA-2017-102162,11/09/2017,Technology,Copiers,South,1599.92
CA-2017-102162,11/09/2017,Office Supplies,Envelopes,South,11.09
CA-2018-130141,22/10/2018,Office Supplies,Binders,West,3.168
CA-2018-130141,22/10/2018,Furniture,Chairs,West,579.136
CA-2016-147501,02/08/2016,Office Supplies,Binders,West,6.368
CA-2016-147501,02/08/2016,Technology,Machines,West,558.4
CA-2017-143910,12/08/2017,Furniture,Chairs,East,145.764
CA-2015-146885,30/05/2015,Office Supplies,Paper,South,13.62
CA-2017-139556,26/04/2017,Furniture,Chairs,East,434.646
CA-2018-129357,14/05/2018,Office Supplies,Paper,West,440.19
CA-2018-129357,14/05/2018,Office Supplies,Supplies,West,64.4
CA-2018-150987,08/04/2018,Office Supplies,Paper,West,244.55
CA-2018-150987,08/04/2018,Office Supplies,Paper,West,195.76
CA-2018-132647,17/02/2018,Office Supplies,Paper,East,11.76
CA-2018-132647,17/02/2018,Office Supplies,Storage,East,166.45
CA-2018-159107,24/06/2018,Office Supplies,Fasteners,West,2.88
CA-2015-160738,05/05/2015,Office Supplies,Storage,Central,45.248
CA-2016-112130,03/05/2016,Office Supplies,Art,East,59.904
CA-2016-112130,03/05/2016,Office Supplies,Appliances,East,23.696
CA-2016-112130,03/05/2016,Office Supplies,Paper,East,7.968
CA-2016-112130,03/05/2016,Office Supplies,Appliances,East,18.2
CA-2016-112130,03/05/2016,Technology,Accessories,East,27.552
CA-2016-112130,03/05/2016,Furniture,Chairs,East,844.116
CA-2016-112130,03/05/2016,Office Supplies,Storage,East,76.752
CA-2017-111409,18/09/2017,Office Supplies,Labels,South,3.0
CA-2017-116232,22/09/2017,Office Supplies,Binders,South,7.506
CA-2017-116232,22/09/2017,Office Supplies,Labels,South,16.56
CA-2017-116547,10/01/2017,Furniture,Furnishings,West,79.92
CA-2017-116547,10/01/2017,Technology,Accessories,West,69.98
US-2018-133200,06/05/2018,Office Supplies,Binders,Central,11.06
US-2018-133200,06/05/2018,Furniture,Bookcases,Central,623.4648
US-2018-133200,06/05/2018,Office Supplies,Storage,Central,772.68
CA-2017-133550,31/07/2017,Office Supplies,Appliances,Central,283.14
CA-2017-133550,31/07/2017,Technology,Phones,Central,635.96
CA-2017-133550,31/07/2017,Technology,Phones,Central,118.99
CA-2017-133550,31/07/2017,Furniture,Furnishings,Central,272.94
CA-2018-139416,27/03/2018,Furniture,Furnishings,East,15.008
CA-2015-114510,14/03/2015,Office Supplies,Binders,West,33.088
CA-2015-114510,14/03/2015,Office Supplies,Storage,West,80.98
CA-2015-114510,14/03/2015,Technology,Accessories,West,82.8
CA-2015-114510,14/03/2015,Office Supplies,Storage,West,21.36
CA-2015-114510,14/03/2015,Office Supplies,Binders,West,62.048
CA-2017-169215,14/07/2017,Office Supplies,Fasteners,East,29.61
CA-2017-127698,01/12/2017,Technology,Phones,South,863.928
CA-2017-159912,29/08/2017,Furniture,Tables,East,241.92
CA-2017-159912,29/08/2017,Furniture,Bookcases,East,163.88
CA-2017-159912,29/08/2017,Office Supplies,Binders,East,3.486
CA-2017-159912,29/08/2017,Office Supplies,Fasteners,East,10.584
CA-2017-101987,24/06/2017,Technology,Phones,Central,440.91
US-2018-154851,30/03/2018,Office Supplies,Binders,East,5.715
CA-2015-138681,20/12/2015,Furniture,Furnishings,West,51.968
CA-2015-138681,20/12/2015,Technology,Accessories,West,71.976
CA-2015-138681,20/12/2015,Furniture,Chairs,West,242.352
CA-2015-138681,20/12/2015,Office Supplies,Paper,West,221.92
CA-2015-138681,20/12/2015,Office Supplies,Paper,West,8.448
US-2016-138121,17/12/2016,Office Supplies,Binders,Central,29.52
US-2016-138121,17/12/2016,Furniture,Chairs,Central,302.94
US-2016-138121,17/12/2016,Furniture,Chairs,Central,142.36
US-2016-138121,17/12/2016,Furniture,Chairs,Central,546.66
US-2016-138121,17/12/2016,Furniture,Furnishings,Central,212.13
CA-2018-140298,11/05/2018,Office Supplies,Art,Central,5.248
CA-2018-140298,11/05/2018,Office Supplies,Storage,Central,74.416
CA-2018-140298,11/05/2018,Office Supplies,Paper,Central,6.848
CA-2018-140298,11/05/2018,Furniture,Furnishings,Central,7.996
CA-2017-166240,24/06/2017,Office Supplies,Appliances,Central,8.712
CA-2017-158435,17/05/2017,Office Supplies,Supplies,East,65.17
CA-2017-158435,17/05/2017,Office Supplies,Labels,East,14.62
CA-2017-158435,17/05/2017,Furniture,Furnishings,East,173.24
CA-2018-138149,29/06/2018,Office Supplies,Binders,West,895.92
CA-2018-138149,29/06/2018,Office Supplies,Storage,West,130.71
CA-2018-138149,29/06/2018,Office Supplies,Art,West,11.68
CA-2018-138149,29/06/2018,Technology,Accessories,West,62.31
CA-2015-112403,31/03/2015,Office Supplies,Binders,East,0.852
CA-2015-108273,16/12/2015,Office Supplies,Paper,Central,36.288
CA-2015-108273,16/12/2015,Furniture,Furnishings,Central,56.568
CA-2018-121643,18/05/2018,Technology,Phones,West,344.704
US-2016-122910,12/05/2016,Technology,Phones,West,201.584
CA-2018-143126,03/12/2018,Furniture,Tables,West,521.96
CA-2016-129042,12/12/2016,Office Supplies,Art,East,8.22
CA-2016-109736,10/10/2016,Office Supplies,Paper,West,45.36
CA-2016-142601,18/04/2016,Office Supplies,Storage,West,947.17
CA-2016-142601,18/04/2016,Office Supplies,Paper,West,61.96
CA-2015-106229,07/06/2015,Furniture,Tables,Central,268.935
US-2018-135230,01/09/2018,Office Supplies,Art,West,7.58
CA-2017-159653,22/05/2017,Office Supplies,Labels,South,14.73
CA-2017-131968,11/11/2017,Office Supplies,Binders,South,9.888
CA-2017-131968,11/11/2017,Office Supplies,Appliances,South,671.544
CA-2015-119151,25/11/2015,Office Supplies,Storage,East,1117.92
CA-2015-119151,25/11/2015,Furniture,Bookcases,East,275.952
CA-2015-123323,07/11/2015,Office Supplies,Binders,West,123.144
CA-2017-124681,18/07/2017,Technology,Accessories,Central,15.576
US-2016-103996,29/03/2016,Office Supplies,Paper,West,212.64
US-2016-103996,29/03/2016,Office Supplies,Paper,West,9.87
US-2016-103996,29/03/2016,Technology,Accessories,West,53.25
US-2016-103996,29/03/2016,Furniture,Furnishings,West,19.92
CA-2017-120530,07/04/2017,Furniture,Chairs,East,658.746
CA-2016-155054,13/06/2016,Office Supplies,Binders,East,8.26
CA-2016-155054,13/06/2016,Office Supplies,Binders,East,29.84
